row_id,order_id,order_date_id,ship_date_id,product_id,customer_id,postalcode,shipmode_id,sales,quantity
8255,CA-2018-152310,2018-08-12,2018-08-19,OFF-PA-10003134,DK-12895,98103,4,192.16,3
8256,CA-2018-152310,2018-08-12,2018-08-19,TEC-PH-10002538,DK-12895,98103,4,242.624,7
8257,CA-2018-152310,2018-08-12,2018-08-19,OFF-ST-10001228,DK-12895,98103,4,46.74,3
8258,CA-2018-152310,2018-08-12,2018-08-19,TEC-AC-10000397,DK-12895,98103,4,174.95,2
8259,CA-2018-152310,2018-08-12,2018-08-19,OFF-BI-10004308,DK-12895,98103,4,100.704,16
8260,CA-2017-118101,2017-06-26,2017-06-26,OFF-PA-10000357,SN-20560,48066,2,368.91,12
8261,CA-2017-118101,2017-06-26,2017-06-26,OFF-BI-10000773,SN-20560,48066,2,8.02,3
8262,CA-2017-118101,2017-06-26,2017-06-26,OFF-ST-10001837,SN-20560,48066,2,171.04,4
8263,CA-2017-100307,2017-12-15,2017-12-19,OFF-PA-10002552,TC-21475,72701,4,19.44,2
8264,CA-2016-138457,2016-09-13,2016-09-17,OFF-BI-10000014,AM-10705,28540,4,13.092,6
8265,CA-2015-131800,2015-12-30,2016-01-04,OFF-AP-10004136,AJ-10960,10035,4,122.94,5
8266,CA-2015-131800,2015-12-30,2016-01-04,OFF-BI-10003429,AJ-10960,10035,4,35.448,10
8267,CA-2015-118304,2015-04-29,2015-05-04,TEC-PH-10000376,KH-16360,19901,4,19.98,3
8268,CA-2018-121790,2018-01-30,2018-02-06,FUR-TA-10003469,LP-17095,60505,4,69.375,1
8269,CA-2018-121790,2018-01-30,2018-02-06,OFF-SU-10004231,LP-17095,60505,4,31.68,2
8270,CA-2018-121790,2018-01-30,2018-02-06,TEC-PH-10002584,LP-17095,60505,4,2003.168,4
8271,CA-2018-121790,2018-01-30,2018-02-06,OFF-AR-10003602,LP-17095,60505,4,9.344,2
8272,CA-2017-169670,2017-12-25,2017-12-31,FUR-CH-10002331,JE-15715,10009,4,2563.056,5
8273,CA-2017-139549,2017-10-20,2017-10-25,FUR-CH-10001802,MY-18295,92020,4,387.136,2
8274,CA-2016-104059,2016-06-13,2016-06-15,OFF-AR-10000634,FC-14245,45503,3,3.424,1
8275,CA-2018-164112,2018-06-30,2018-07-04,OFF-ST-10002615,ND-18460,10550,4,1085.42,4
8276,CA-2016-143882,2016-06-26,2016-06-30,OFF-PA-10004040,DB-13360,44107,4,43.056,3
8277,US-2017-139262,2017-02-21,2017-02-25,OFF-BI-10003727,LC-16960,33614,4,3.762,5
8278,US-2017-139262,2017-02-21,2017-02-25,OFF-BI-10002026,LC-16960,33614,4,34.86,3
8279,US-2017-139262,2017-02-21,2017-02-25,OFF-ST-10001496,LC-16960,33614,4,432.456,2
8280,CA-2018-146192,2018-04-22,2018-04-26,OFF-ST-10003716,BD-11725,31907,4,675.06,4
8281,CA-2018-134810,2018-05-09,2018-05-10,OFF-EN-10002504,MC-17605,28540,1,65.232,3
8282,CA-2018-134810,2018-05-09,2018-05-10,FUR-CH-10001270,MC-17605,28540,1,207.0,2
8283,CA-2016-154284,2016-12-21,2016-12-26,TEC-MA-10004241,SZ-20035,60174,3,600.53,1
8284,CA-2016-154284,2016-12-21,2016-12-26,OFF-AR-10001468,SZ-20035,60174,3,59.904,1
8285,CA-2016-154284,2016-12-21,2016-12-26,TEC-AC-10003198,SZ-20035,60174,3,637.44,7
8286,CA-2016-154284,2016-12-21,2016-12-26,FUR-FU-10003039,SZ-20035,60174,3,51.756,2
8287,CA-2015-156244,2015-08-12,2015-08-16,OFF-PA-10000295,DH-13675,33180,4,31.104,2
8288,CA-2015-156244,2015-08-12,2015-08-16,OFF-AR-10004344,DH-13675,33180,4,47.96,2
8289,CA-2015-156244,2015-08-12,2015-08-16,TEC-AC-10002473,DH-13675,33180,4,158.928,7
8290,CA-2015-156244,2015-08-12,2015-08-16,OFF-AP-10002403,DH-13675,33180,4,211.248,8
8291,CA-2015-156244,2015-08-12,2015-08-16,OFF-SU-10000432,DH-13675,33180,4,5.552,1
8292,CA-2015-156244,2015-08-12,2015-08-16,OFF-LA-10000443,DH-13675,33180,4,2.952,1
8293,CA-2016-106362,2016-12-11,2016-12-15,OFF-BI-10003166,LC-16885,45373,4,10.332,4
8294,US-2018-168802,2018-11-03,2018-11-07,OFF-BI-10002393,JO-15145,98103,4,18.368,8
8295,US-2018-146906,2018-03-13,2018-03-17,TEC-PH-10001809,MT-17815,10011,4,299.9,3
8296,CA-2017-166380,2017-05-30,2017-06-03,OFF-EN-10002600,EB-13750,22204,4,26.55,6
8297,CA-2017-166380,2017-05-30,2017-06-03,TEC-AC-10000109,EB-13750,22204,4,111.98,2
8298,US-2016-158911,2016-07-05,2016-07-11,FUR-FU-10003829,RS-19765,28205,4,4.928,1
8299,US-2016-158911,2016-07-05,2016-07-11,OFF-LA-10003223,RS-19765,28205,4,11.784,2
8300,US-2015-103338,2015-03-11,2015-03-15,OFF-AR-10001770,RB-19435,95661,4,7.98,1
8301,CA-2016-109169,2016-04-20,2016-04-24,OFF-EN-10003296,OT-18730,48234,4,180.96,1
8302,US-2018-167318,2018-07-26,2018-08-01,TEC-AC-10003870,GZ-14545,90036,4,1649.95,2
8303,US-2018-167318,2018-07-26,2018-08-01,FUR-CH-10000665,GZ-14545,90036,4,362.352,2
8304,US-2015-120313,2015-10-31,2015-11-02,TEC-PH-10003092,NL-18310,94110,3,73.584,2
8305,CA-2018-135419,2018-11-03,2018-11-09,FUR-TA-10001086,BG-11740,93309,4,486.368,2
8306,CA-2017-128671,2017-08-11,2017-08-16,OFF-PA-10001870,MT-18070,74133,4,32.4,5
8307,CA-2017-128671,2017-08-11,2017-08-16,OFF-BI-10003305,MT-18070,74133,4,41.86,9
8308,CA-2017-128671,2017-08-11,2017-08-16,OFF-BI-10003007,MT-18070,74133,4,77.56,2
8309,CA-2017-149335,2017-07-25,2017-07-25,OFF-AR-10001419,BC-11125,94122,2,37.17,4
8310,CA-2015-168312,2015-03-01,2015-03-07,OFF-ST-10003692,GW-14605,77036,4,137.352,3
8311,CA-2015-168312,2015-03-01,2015-03-07,FUR-TA-10001866,GW-14605,77036,4,376.509,3
8312,US-2018-105935,2018-01-26,2018-01-31,FUR-FU-10002157,BD-11500,31907,4,62.72,2
8313,US-2018-105935,2018-01-26,2018-01-31,TEC-PH-10001459,BD-11500,31907,4,2939.93,5
8314,CA-2015-161508,2015-07-12,2015-07-16,FUR-CH-10002126,PV-18985,77573,4,512.358,3
8315,CA-2015-161508,2015-07-12,2015-07-16,OFF-FA-10001561,PV-18985,77573,4,3.488,1
8316,CA-2015-161508,2015-07-12,2015-07-16,OFF-AR-10003158,PV-18985,77573,4,22.288,2
8317,CA-2015-161508,2015-07-12,2015-07-16,OFF-PA-10001804,PV-18985,77573,4,16.032,3
8318,CA-2018-130904,2018-04-11,2018-04-16,OFF-AR-10000422,HM-14980,27217,4,1.752,1
8319,CA-2018-130904,2018-04-11,2018-04-16,OFF-AR-10000127,HM-14980,27217,4,20.992,4
8320,CA-2018-133620,2018-11-13,2018-11-18,OFF-ST-10004634,EM-14065,10009,4,11.21,1
8321,CA-2016-142937,2016-12-05,2016-12-06,OFF-AR-10003582,SF-20065,75220,1,45.04,1
8322,US-2017-149790,2017-09-26,2017-10-01,OFF-BI-10002026,SC-20380,77095,4,15.624,1
8323,CA-2017-130778,2017-11-19,2017-11-25,OFF-AP-10000595,ND-18370,11561,4,8.74,1
8324,CA-2017-130778,2017-11-19,2017-11-25,OFF-PA-10001509,ND-18370,11561,4,44.75,1
8325,CA-2018-144456,2018-09-08,2018-09-09,OFF-ST-10001321,FC-14245,33012,1,61.68,4
8326,CA-2018-144456,2018-09-08,2018-09-09,TEC-PH-10001750,FC-14245,33012,1,158.376,3
8327,CA-2018-103478,2018-07-21,2018-07-24,OFF-BI-10001890,KL-16555,60505,3,2.864,1
8328,CA-2018-103478,2018-07-21,2018-07-24,OFF-BI-10004224,KL-16555,60505,3,94.192,7
8329,CA-2018-118577,2018-10-06,2018-10-11,OFF-PA-10001357,XP-21865,07109,4,143.7,3
8330,CA-2018-118577,2018-10-06,2018-10-11,OFF-PA-10004888,XP-21865,07109,4,6.48,2
8331,CA-2018-113572,2018-11-07,2018-11-11,TEC-AC-10002370,FP-14320,10024,4,7.88,3
8332,CA-2017-153269,2017-03-09,2017-03-12,OFF-ST-10004634,PS-18760,01810,1,11.21,1
8333,CA-2017-153269,2017-03-09,2017-03-12,FUR-CH-10002647,PS-18760,01810,1,354.9,6
8334,CA-2017-153269,2017-03-09,2017-03-12,OFF-PA-10001801,PS-18760,01810,1,17.94,1
8335,CA-2017-153269,2017-03-09,2017-03-12,OFF-BI-10004632,PS-18760,01810,1,51.8,3
8336,CA-2018-161655,2018-05-13,2018-05-18,OFF-BI-10002082,CW-11905,19711,3,299.52,15
8337,CA-2017-101469,2017-07-02,2017-07-08,OFF-AR-10003986,KH-16360,22204,4,7.7,1
8338,CA-2015-153087,2015-12-27,2016-01-03,OFF-PA-10001243,TC-20980,35601,4,23.92,4
8339,CA-2015-153087,2015-12-27,2016-01-03,TEC-AC-10003198,TC-20980,35601,4,498.0,5
8340,CA-2018-135076,2018-04-13,2018-04-17,FUR-CH-10003774,YS-21880,92345,4,436.704,7
8341,CA-2015-161634,2015-11-14,2015-11-20,OFF-PA-10002262,CC-12220,23320,4,32.4,5
8342,CA-2018-141481,2018-06-11,2018-06-14,OFF-AP-10004532,ZD-21925,90036,1,61.44,1
8343,CA-2017-132549,2017-11-25,2017-11-30,OFF-ST-10001325,JK-15370,35810,4,73.36,9
8344,US-2015-155544,2015-03-21,2015-03-25,OFF-LA-10004544,GM-14440,37918,4,59.2,3
8345,US-2015-155544,2015-03-21,2015-03-25,FUR-FU-10001473,GM-14440,37918,4,32.952,2
8346,US-2015-155544,2015-03-21,2015-03-25,FUR-CH-10000422,GM-14440,37918,4,218.376,3
8347,US-2016-115238,2016-04-30,2016-05-04,FUR-FU-10002960,JW-15220,01841,4,31.4,3
8348,US-2016-115238,2016-04-30,2016-05-04,FUR-FU-10002445,JW-15220,01841,4,9.48,1
8349,US-2016-115238,2016-04-30,2016-05-04,TEC-PH-10001300,JW-15220,01841,4,209.5,7
8350,US-2016-115238,2016-04-30,2016-05-04,FUR-FU-10001025,JW-15220,01841,4,24.3,3
8351,US-2016-115238,2016-04-30,2016-05-04,OFF-PA-10002689,JW-15220,01841,4,6.48,1
8352,CA-2018-132199,2018-05-03,2018-05-08,FUR-FU-10004245,BO-11350,19134,4,32.448,1
8353,CA-2018-132199,2018-05-03,2018-05-08,OFF-BI-10003684,BO-11350,19134,4,26.388,2
8354,CA-2018-132199,2018-05-03,2018-05-08,FUR-TA-10003748,BO-11350,19134,4,373.47,4
8355,CA-2018-132199,2018-05-03,2018-05-08,OFF-BI-10002133,BO-11350,19134,4,64.2,3
8356,CA-2018-132199,2018-05-03,2018-05-08,OFF-FA-10002280,BO-11350,19134,4,8.0,2
8357,CA-2017-163174,2017-08-26,2017-08-30,FUR-FU-10000308,XP-21865,30605,4,186.54,2
8358,CA-2015-110555,2015-04-11,2015-04-18,OFF-ST-10000876,MM-18055,59405,4,87.08,9
8359,CA-2015-110555,2015-04-11,2015-04-18,TEC-PH-10000586,MM-18055,59405,4,105.584,1
8360,CA-2015-110555,2015-04-11,2015-04-18,TEC-AC-10003399,MM-18055,59405,4,217.44,6
8361,CA-2018-147207,2018-01-02,2018-01-04,OFF-AR-10001955,TS-21655,79907,3,31.744,2
8362,CA-2018-147207,2018-01-02,2018-01-04,OFF-AP-10000027,TS-21655,79907,3,5.432,1
8363,CA-2018-147207,2018-01-02,2018-01-04,FUR-TA-10002958,TS-21655,79907,3,913.43,3
8364,CA-2018-147207,2018-01-02,2018-01-04,OFF-ST-10002615,TS-21655,79907,3,372.144,2
8365,CA-2018-137631,2018-04-28,2018-05-02,TEC-PH-10002624,JL-15235,34741,4,751.984,2
8366,CA-2018-157273,2018-01-30,2018-02-02,TEC-PH-10002275,SZ-20035,98105,1,604.768,2
8367,CA-2015-109918,2015-09-07,2015-09-12,OFF-SU-10004290,LR-17035,95051,3,27.36,4
8368,CA-2015-109918,2015-09-07,2015-09-12,OFF-PA-10000174,LR-17035,95051,3,20.56,2
8369,CA-2015-109918,2015-09-07,2015-09-12,OFF-BI-10004308,LR-17035,95051,3,83.92,14
8370,CA-2017-118745,2017-06-11,2017-06-16,FUR-TA-10003473,SV-20365,90049,4,902.712,3
8371,CA-2017-163972,2017-10-17,2017-10-21,FUR-BO-10003894,MG-17890,93727,4,120.666,1
8372,CA-2015-165393,2015-12-27,2015-12-30,OFF-BI-10001658,NC-18415,76106,1,4.984,1
8373,CA-2017-113726,2017-11-24,2017-12-01,FUR-FU-10003535,SC-20680,98105,4,82.26,4
8374,CA-2017-152940,2017-11-10,2017-11-13,OFF-ST-10000352,RO-19780,94110,1,29.74,1
8375,CA-2016-158701,2016-01-05,2016-01-10,OFF-AP-10004859,JL-15175,94110,4,87.36,8
8376,CA-2016-158701,2016-01-05,2016-01-10,OFF-BI-10001294,JL-15175,94110,4,56.16,6
8377,CA-2018-156272,2018-03-21,2018-03-27,OFF-AP-10001242,PW-19030,33068,4,64.384,2
8378,CA-2016-162964,2016-11-12,2016-11-18,OFF-ST-10002344,MF-18250,77095,4,64.784,1
8379,CA-2016-162964,2016-11-12,2016-11-18,OFF-PA-10003349,MF-18250,77095,4,15.552,2
8380,CA-2016-162964,2016-11-12,2016-11-18,OFF-EN-10003055,MF-18250,77095,4,223.888,3
8381,CA-2015-103527,2015-09-09,2015-09-14,OFF-PA-10001622,CC-12220,60653,3,10.896,3
8382,CA-2017-134544,2017-03-17,2017-03-19,TEC-PH-10003800,AC-10660,94109,3,84.784,2
8383,CA-2017-163048,2017-02-08,2017-02-15,FUR-CH-10001270,MH-17440,77036,4,241.5,2
8384,CA-2017-145135,2017-11-26,2017-11-28,TEC-AC-10003447,CD-12790,06484,1,59.97,2
8385,CA-2017-145135,2017-11-26,2017-11-28,OFF-PA-10004285,CD-12790,06484,1,13.36,2
8386,CA-2018-137582,2018-09-04,2018-09-08,OFF-BI-10001757,CV-12805,94601,4,11.808,4
8387,CA-2016-149601,2016-05-28,2016-06-03,OFF-ST-10001558,TB-21625,06040,4,16.24,2
8388,CA-2016-149601,2016-05-28,2016-06-03,OFF-ST-10001328,TB-21625,06040,4,77.55,5
8389,CA-2015-139423,2015-11-01,2015-11-05,OFF-AP-10004708,DG-13300,07050,4,76.12,5
8390,CA-2017-102596,2017-12-27,2017-12-30,OFF-FA-10000621,RD-19810,44312,1,17.184,2
8391,CA-2018-153227,2018-12-04,2018-12-06,OFF-PA-10001838,CS-12250,90032,1,11.76,2
8392,CA-2018-110625,2018-12-23,2018-12-30,FUR-FU-10001473,JB-16045,06810,4,27.46,2
8393,CA-2017-142594,2017-12-01,2017-12-06,TEC-PH-10000193,EJ-14155,02038,3,137.94,2
8394,CA-2017-142594,2017-12-01,2017-12-06,FUR-FU-10002045,EJ-14155,02038,3,111.15,5
8395,CA-2017-142594,2017-12-01,2017-12-06,OFF-AP-10002945,EJ-14155,02038,3,901.95,2
8396,CA-2017-142594,2017-12-01,2017-12-06,FUR-TA-10001095,EJ-14155,02038,3,366.009,2
8397,CA-2015-152254,2015-06-30,2015-06-30,OFF-PA-10001144,BD-11620,28403,2,310.688,3
8398,US-2015-120236,2015-09-03,2015-09-04,OFF-BI-10004099,MR-17545,77095,1,7.68,1
8399,CA-2018-120061,2018-11-02,2018-11-07,FUR-CH-10001973,SR-20425,45503,3,155.372,2
8400,CA-2016-133837,2016-04-13,2016-04-18,OFF-ST-10000344,TH-21100,85301,4,10.744,1
8401,CA-2016-110814,2016-12-05,2016-12-09,OFF-BI-10002026,BD-11635,10009,3,232.4,15
8402,CA-2016-110814,2016-12-05,2016-12-09,FUR-CH-10003535,BD-11635,10009,3,164.646,2
8403,CA-2016-110814,2016-12-05,2016-12-09,OFF-PA-10004156,BD-11635,10009,3,22.68,2
8404,CA-2017-154067,2017-02-01,2017-02-07,OFF-PA-10002254,SM-20950,90036,4,105.52,4
8405,CA-2018-140480,2018-07-08,2018-07-12,FUR-FU-10003247,HE-14800,19711,4,83.92,5
8406,CA-2018-140480,2018-07-08,2018-07-12,TEC-AC-10002473,HE-14800,19711,4,141.9,7
8407,CA-2018-140480,2018-07-08,2018-07-12,FUR-FU-10001057,HE-14800,19711,4,39.98,2
8408,CA-2018-140480,2018-07-08,2018-07-12,OFF-AR-10001419,HE-14800,19711,4,28.91,3
8409,CA-2018-140480,2018-07-08,2018-07-12,OFF-AR-10004010,HE-14800,19711,4,174.95,4
8410,CA-2016-134082,2016-12-11,2016-12-17,OFF-BI-10004230,JK-15640,92404,4,110.528,6
8411,CA-2017-130820,2017-11-15,2017-11-15,FUR-TA-10001768,ON-18715,27217,2,630.024,3
8412,CA-2017-159765,2017-05-09,2017-05-12,OFF-AR-10003514,TH-21100,24153,3,27.86,5
8413,CA-2018-132290,2018-03-10,2018-03-14,FUR-TA-10002228,MD-17350,75217,4,933.408,3
8414,CA-2017-147109,2017-12-17,2017-12-21,OFF-PA-10001972,AH-10075,76017,4,51.84,8
8415,CA-2017-147109,2017-12-17,2017-12-21,TEC-AC-10002942,AH-10075,76017,4,165.6,3
8416,CA-2018-107265,2018-04-06,2018-04-12,OFF-PA-10000474,ML-17755,52302,4,106.32,4
8417,CA-2018-118199,2018-05-09,2018-05-11,OFF-BI-10004330,LB-16795,98105,1,147.92,5
8418,CA-2018-118199,2018-05-09,2018-05-11,OFF-ST-10000604,LB-16795,98105,1,104.28,2
8419,CA-2018-118199,2018-05-09,2018-05-11,FUR-TA-10004154,LB-16795,98105,1,286.85,2
8420,CA-2018-118199,2018-05-09,2018-05-11,OFF-ST-10000636,LB-16795,98105,1,66.96,2
8421,CA-2018-118199,2018-05-09,2018-05-11,TEC-AC-10004171,LB-16795,98105,1,199.98,2
8422,CA-2018-150091,2018-10-12,2018-10-16,TEC-AC-10002167,NP-18670,08701,4,45.0,2
8423,CA-2018-150091,2018-10-12,2018-10-16,OFF-FA-10000621,NP-18670,08701,4,17.9,2
8424,CA-2018-150091,2018-10-12,2018-10-16,FUR-FU-10004053,NP-18670,08701,4,40.48,3
8425,CA-2018-150091,2018-10-12,2018-10-16,FUR-BO-10003404,NP-18670,08701,4,2154.9,2
8426,CA-2017-137652,2017-08-28,2017-08-30,OFF-BI-10004099,EB-13750,45231,1,18.432,3
8427,CA-2016-128356,2016-10-02,2016-10-07,OFF-SU-10004290,RP-19390,80229,4,10.944,2
8428,CA-2018-167017,2018-11-23,2018-11-25,OFF-SU-10001935,DC-12850,48066,1,4.36,3
8429,US-2018-132220,2018-11-12,2018-11-16,TEC-AC-10004227,DJ-13510,85281,4,62.352,5
8430,CA-2017-118129,2017-12-19,2017-12-21,FUR-FU-10004904,CL-12565,19601,3,303.92,2
8431,US-2015-113124,2015-03-30,2015-04-05,OFF-ST-10001511,NC-18340,55124,4,129.3,1
8432,CA-2018-155621,2018-11-08,2018-11-13,FUR-FU-10003535,KN-16450,21215,4,274.2,13
8433,US-2015-127635,2015-09-14,2015-09-18,OFF-FA-10000053,SC-20260,78415,3,6.048,2
8434,US-2015-127635,2015-09-14,2015-09-18,OFF-PA-10004610,SC-20260,78415,3,6.848,1
8435,US-2015-127635,2015-09-14,2015-09-18,FUR-FU-10000550,SC-20260,78415,3,9.96,3
8436,US-2015-127635,2015-09-14,2015-09-18,OFF-BI-10001721,SC-20260,78415,3,8.552,1
8437,CA-2016-151470,2016-09-20,2016-09-26,OFF-BI-10004040,AM-10705,89115,4,45.584,15
8438,CA-2016-112823,2016-12-10,2016-12-16,TEC-AC-10002550,RA-19945,44105,4,25.488,1
8439,CA-2015-108861,2015-05-28,2015-06-01,OFF-BI-10003876,MM-17260,98105,4,136.96,3
8440,CA-2018-114370,2018-03-14,2018-03-17,TEC-PH-10000213,BN-11470,60623,3,49.616,1
8441,CA-2017-158302,2017-12-08,2017-12-12,OFF-PA-10002615,JB-16045,43229,3,10.584,3
8442,CA-2018-145779,2018-05-06,2018-05-10,OFF-PA-10002254,DB-13615,85705,4,84.416,4
8443,US-2017-155173,2017-03-06,2017-03-10,TEC-PH-10004586,JB-16045,19120,4,431.94,1
8444,US-2017-155173,2017-03-06,2017-03-10,OFF-BI-10002982,JB-16045,19120,4,2.043,2
8445,US-2017-155173,2017-03-06,2017-03-10,TEC-PH-10002538,JB-16045,19120,4,68.238,2
8446,CA-2018-125451,2018-10-23,2018-10-24,FUR-TA-10001039,AH-10075,02920,1,240.744,3
8447,CA-2018-125451,2018-10-23,2018-10-24,FUR-FU-10004963,AH-10075,02920,1,35.0,2
8448,CA-2018-125451,2018-10-23,2018-10-24,FUR-FU-10000277,AH-10075,02920,1,210.68,3
8449,CA-2018-125451,2018-10-23,2018-10-24,FUR-TA-10004915,AH-10075,02920,1,637.896,2
8450,CA-2018-125451,2018-10-23,2018-10-24,OFF-PA-10003724,AH-10075,02920,1,43.44,4
8451,CA-2018-125451,2018-10-23,2018-10-24,OFF-AP-10002906,AH-10075,02920,1,2.22,5
8452,CA-2015-131387,2015-04-28,2015-04-30,TEC-PH-10001459,AI-10855,94122,1,1679.96,3
8453,CA-2017-125087,2017-04-18,2017-04-23,FUR-CH-10002880,TH-21115,77070,4,344.372,4
8454,CA-2017-125087,2017-04-18,2017-04-23,OFF-ST-10001780,TH-21115,77070,4,1554.936,2
8455,CA-2017-125087,2017-04-18,2017-04-23,FUR-FU-10004748,TH-21115,77070,4,127.88,2
8456,CA-2017-154081,2017-05-22,2017-05-29,TEC-PH-10001918,JE-15610,90049,4,222.384,1
8457,US-2018-118556,2018-05-28,2018-06-02,FUR-CH-10001146,TH-21235,60653,3,106.869,2
8458,US-2018-118556,2018-05-28,2018-06-02,OFF-BI-10004364,TH-21235,60653,3,3.564,1
8459,CA-2015-126200,2015-08-25,2015-08-29,OFF-BI-10002133,JE-15715,77070,4,25.68,1
8460,CA-2015-126200,2015-08-25,2015-08-29,OFF-BI-10002225,JE-15715,77070,4,12.384,1
8461,CA-2015-146500,2015-08-30,2015-09-04,OFF-BI-10002432,AT-10735,06010,4,25.3,9
8462,CA-2015-146500,2015-08-30,2015-09-04,OFF-ST-10000563,AT-10735,06010,4,95.94,2
8463,CA-2016-169537,2016-09-03,2016-09-07,OFF-LA-10001982,JH-15820,49423,3,7.5,2
8464,CA-2015-100881,2015-03-28,2015-04-01,TEC-PH-10003273,DR-12940,87105,4,302.376,1
8465,CA-2016-144043,2016-05-10,2016-05-15,TEC-AC-10002718,AB-10165,80027,4,46.688,4
8466,CA-2016-116512,2016-04-09,2016-04-14,OFF-ST-10001505,MC-18100,10024,4,17.94,3
8467,CA-2016-101000,2016-04-09,2016-04-14,OFF-AP-10000179,IG-15085,06360,4,370.14,1
8468,CA-2017-168557,2017-09-19,2017-09-23,OFF-BI-10002309,FH-14275,94122,4,8.928,1
8469,US-2017-164196,2017-11-11,2017-11-17,FUR-TA-10001950,AS-10285,46060,4,2678.94,3
8470,US-2018-132031,2018-04-23,2018-04-27,FUR-BO-10001972,PN-18775,37042,4,387.136,6
8471,US-2018-132031,2018-04-23,2018-04-27,TEC-AC-10002473,PN-18775,37042,4,45.408,2
8472,US-2018-132031,2018-04-23,2018-04-27,FUR-FU-10000193,PN-18775,37042,4,77.952,3
8473,US-2018-132031,2018-04-23,2018-04-27,OFF-LA-10000081,PN-18775,37042,4,3.0,1
8474,CA-2016-169733,2016-10-22,2016-10-26,OFF-ST-10000876,GM-14500,33021,3,9.952,1
8475,CA-2018-169404,2018-04-09,2018-04-14,OFF-BI-10004492,NC-18625,17403,4,37.896,6
8476,CA-2018-169404,2018-04-09,2018-04-14,OFF-PA-10001033,NC-18625,17403,4,65.584,2
8477,CA-2018-134880,2018-10-27,2018-11-01,OFF-PA-10004039,TW-21025,85204,4,44.784,1
8478,CA-2016-145758,2016-10-30,2016-10-30,TEC-MA-10004552,BF-11020,10024,2,1035.8,1
8479,CA-2018-158736,2018-12-18,2018-12-24,OFF-AR-10002578,TT-21460,94110,4,5.76,1
8480,US-2017-119270,2017-03-12,2017-03-16,OFF-PA-10004022,SW-20245,90036,4,19.98,2
8481,CA-2015-109890,2015-07-21,2015-07-27,TEC-PH-10004100,PG-18820,68104,4,35.98,2
8482,CA-2017-138583,2017-05-24,2017-05-28,OFF-AR-10001860,DP-13390,19120,4,16.656,1
8483,US-2018-118535,2018-02-11,2018-02-15,OFF-LA-10001297,DJ-13510,10024,4,20.7,1
8484,CA-2017-126284,2017-09-20,2017-09-24,OFF-BI-10004828,EN-13780,49505,4,83.7,17
8485,CA-2018-142391,2018-09-24,2018-09-24,FUR-FU-10002759,PB-19150,98115,2,199.8,9
8486,CA-2018-124716,2018-03-27,2018-03-31,OFF-PA-10000740,BD-11560,93727,4,45.68,1
8487,CA-2018-124716,2018-03-27,2018-03-31,OFF-PA-10001144,BD-11560,93727,4,110.96,1
8488,CA-2018-124716,2018-03-27,2018-03-31,OFF-PA-10000859,BD-11560,93727,4,11.94,2
8489,CA-2017-158841,2017-02-02,2017-02-04,TEC-MA-10001127,SE-20110,22204,3,8749.95,4
8490,CA-2017-158841,2017-02-02,2017-02-04,OFF-BI-10002557,SE-20110,22204,3,36.4,27
8491,CA-2017-158841,2017-02-02,2017-02-04,FUR-FU-10001731,SE-20110,22204,3,18.69,5
8492,CA-2018-106824,2018-07-07,2018-07-11,OFF-FA-10001135,AT-10735,90049,4,5.94,2
8493,CA-2016-109190,2016-10-23,2016-10-28,OFF-PA-10000069,CC-12685,79424,4,60.736,4
8494,CA-2016-109190,2016-10-23,2016-10-28,TEC-CO-10001943,CC-12685,79424,4,479.976,2
8495,CA-2016-109190,2016-10-23,2016-10-28,OFF-BI-10000977,CC-12685,79424,4,6.08,1
8496,CA-2017-143154,2017-12-02,2017-12-08,TEC-AC-10002942,AS-10225,80501,4,165.6,3
8497,CA-2015-169061,2015-03-05,2015-03-08,OFF-AR-10000588,AB-10150,10701,3,59.52,2
8498,CA-2015-169061,2015-03-05,2015-03-08,TEC-AC-10002001,AB-10150,10701,3,479.97,2
8499,CA-2015-169061,2015-03-05,2015-03-08,OFF-SU-10000381,AB-10150,10701,3,18.62,1
8500,CA-2015-169061,2015-03-05,2015-03-08,OFF-BI-10001617,AB-10150,10701,3,49.632,24
8501,CA-2015-169061,2015-03-05,2015-03-08,OFF-PA-10001878,AB-10150,10701,3,97.82,2
8502,CA-2016-102316,2016-03-01,2016-03-03,TEC-PH-10000376,DH-13075,90045,3,15.984,2
8503,CA-2016-102316,2016-03-01,2016-03-03,FUR-CH-10003396,DH-13075,90045,3,184.752,3
8504,CA-2015-164903,2015-02-20,2015-02-24,OFF-PA-10003363,SR-20740,90049,4,12.96,1
8505,CA-2017-109400,2017-05-02,2017-05-06,FUR-CH-10003298,NR-18550,79109,4,366.744,4
8506,CA-2017-130400,2017-03-08,2017-03-12,OFF-BI-10001757,SJ-20125,75217,4,8.856,3
8507,CA-2017-130400,2017-03-08,2017-03-12,TEC-AC-10004633,SJ-20125,75217,4,27.96,2
8508,CA-2017-130400,2017-03-08,2017-03-12,OFF-EN-10001453,SJ-20125,75217,4,146.352,2
8509,CA-2016-135853,2016-12-11,2016-12-14,TEC-AC-10004761,CA-12775,48205,1,175.23,7
8510,CA-2016-135853,2016-12-11,2016-12-14,TEC-PH-10003691,CA-12775,48205,1,125.99,1
8511,CA-2016-135853,2016-12-11,2016-12-14,OFF-BI-10004965,CA-12775,48205,1,23.0,5
8512,CA-2017-103359,2017-12-22,2017-12-26,OFF-BI-10004233,LC-16885,10035,4,25.584,1
